index,Account_No,DATE,TRANSACTION_DETAILS,WITHDRAWAL_AMT,DEPOSIT_AMT,BALANCE_AMT,year,month,day,type,AMOUNT,receiver_Account
19667,1196428',2018-04-27,FDRL/INTERNAL FUND TRANSFE,500000.0,0.0,,2018,4,27,CHECK_WITHDRAWAL,500000.0,C1414763289
19668,1196428',2018-04-27,RTGS/HDFCH18117867919/PAY,0.0,2240000.0,,2018,4,27,CASH_IN,2240000.0,C313124964
19669,1196428',2018-04-27,NEFT/AXISP18117046094/ACC,0.0,13200000.0,,2018,4,27,TRANSFER,13200000.0,C208427878
19670,1196428',2018-04-27,TRF FROM  Indiaforensic SERVICES,0.0,15000000.0,,2018,4,27,CASH_IN,15000000.0,C1577420620
19671,1196428',2018-04-27,TRF FROM  Indiaforensic SERVICES,0.0,13400000.0,,2018,4,27,CASH_IN,13400000.0,C580431625
19672,1196428',2018-04-27,FDRL/REAL TIME GROSS SETTL,15000000.0,0.0,,2018,4,27,DEBIT,15000000.0,C208427878
19673,1196428',2018-04-27,FDRL/REAL TIME GROSS SETTL,15000000.0,0.0,,2018,4,27,CASH_OUT,15000000.0,C1981839580
19674,1196428',2018-04-27,FDRL/REAL TIME GROSS SETTL,2000000.0,0.0,,2018,4,27,DEBIT,2000000.0,C447691425
19675,1196428',2018-04-27,FDRL/REAL TIME GROSS SETTL,2000000.0,0.0,,2018,4,27,PAYEMENT,2000000.0,C705321061
19676,1196428',2018-04-27,FDRL/REAL TIME GROSS SETTL,2000000.0,0.0,,2018,4,27,PAYEMENT,2000000.0,C248609774
19677,1196428',2018-04-27,FDRL/REAL TIME GROSS SETTL,2000000.0,0.0,,2018,4,27,CASH_OUT,2000000.0,C160284738
19678,1196428',2018-04-27,FDRL/REAL TIME GROSS SETTL,2000000.0,0.0,,2018,4,27,CASH_OUT,2000000.0,C1059781259
19679,1196428',2018-04-27,FDRL/REAL TIME GROSS SETTL,2000000.0,0.0,,2018,4,27,PAYEMENT,2000000.0,C128736076
19680,1196428',2018-04-27,TRF FROM  Indiaforensic SERVICES,0.0,6000000.0,,2018,4,27,TRANSFER,6000000.0,C339099861
19681,1196428',2018-04-27,FDRL/INTERNAL FUND TRANSFE,500000.0,0.0,,2018,4,27,DEBIT,500000.0,C713961699
19682,1196428',2018-04-27,CASHDEP/VIKASMARG/TP,0.0,118000.0,,2018,4,27,CHECK_CASHING,118000.0,C678308721
19683,1196428',2018-04-27,NEFT/N117180528156783/PAY,0.0,397354.24,,2018,4,27,CASH_IN,397354.24,C1410669831
19684,1196428',2018-04-27,IMPS 811717313997 FROM AS,0.0,110225.0,,2018,4,27,TRANSFER,110225.0,C1880332929
19685,1196428',2018-04-27,Payments For : 9090000542,1154724.68,0.0,,2018,4,27,CHECK_WITHDRAWAL,1154724.68,C1211297851
19686,1196428',2018-04-27,Payments For : 9090000542,3550685.0,0.0,,2018,4,27,PAYEMENT,3550685.0,C1978557426
19687,1196428',2018-04-27,NEFT/N117180528161291/PAY,0.0,4000000.0,,2018,4,27,TRANSFER,4000000.0,C75457651
19688,1196428',2018-04-27,NEFT/N117180528161242/PAY,0.0,1159093.61,,2018,4,27,TRANSFER,1159093.61,C1390121014
19689,1196428',2018-04-27,FDRL/INTERNAL FUND TRANSFE,300000.0,0.0,,2018,4,27,CHECK_WITHDRAWAL,300000.0,C1185567380
19690,1196428',2018-04-27,FDRL/INTERNAL FUND TRANSFE,300000.0,0.0,,2018,4,27,CASH_OUT,300000.0,C1141137903
19691,1196428',2018-04-27,FDRL/INTERNAL FUND TRANSFE,2000000.0,0.0,,2018,4,27,CHECK_WITHDRAWAL,2000000.0,C818570949
19692,1196428',2018-04-27,NEFT/SBIN818117758002/MS,0.0,20000.0,,2018,4,27,CASH_IN,20000.0,C675203915
19693,1196428',2018-04-27,NEFT/20515015431DC/ARTHAS,0.0,50000.0,,2018,4,27,CASH_IN,50000.0,C1945802665
19694,1196428',2018-04-27,NEFT/IOBAN18117594944/NAR,0.0,31953.0,,2018,4,27,CASH_IN,31953.0,C1313534832
19695,1196428',2018-04-27,FDRL/INTERNAL FUND TRANSFE,6000000.0,0.0,,2018,4,27,CHECK_WITHDRAWAL,6000000.0,C715819458
19696,1196428',2018-04-27,BEAT CSH PKP DEL GURG 643,0.0,271000.0,,2018,4,27,CASH_IN,271000.0,C1790831319
19697,1196428',2018-04-27,FDRL/INTERNAL FUND TRANSFE,0.0,3000000.0,,2018,4,27,TRANSFER,3000000.0,C372017580
19698,1196428',2018-04-27,FDRL/INTERNAL FUND TRANSFE,2000000.0,0.0,,2018,4,27,PAYEMENT,2000000.0,C651445737
19699,1196428',2018-04-27,FDRL/INTERNAL FUND TRANSFE,500000.0,0.0,,2018,4,27,CASH_OUT,500000.0,C1671386208
19700,1196428',2018-04-27,FDRL/INTERNAL FUND TRANSFE,500000.0,0.0,,2018,4,27,DEBIT,500000.0,C1256728724
19701,1196428',2018-04-30,RTGS/UTIBH18120681819/PER,0.0,1000000.0,,2018,4,30,TRANSFER,1000000.0,M1416318316
19702,1196428',2018-04-30,NEFT/IOBAN18120673643/NAR,0.0,19175.0,,2018,4,30,TRANSFER,19175.0,M266230483
19703,1196428',2018-04-30,RTGS/SBINH18120010851/Indfor,0.0,3000000.0,,2018,4,30,CASH_IN,3000000.0,M888481372
19704,1196428',2018-04-30,FDRL/NATIONAL ELECTRONIC F,1175565.0,0.0,,2018,4,30,CASH_OUT,1175565.0,M44852826
19705,1196428',2018-04-30,FDRL/NATIONAL ELECTRONIC F,1646342.0,0.0,,2018,4,30,CASH_OUT,1646342.0,M2106457809
19706,1196428',2018-04-30,FDRL/NATIONAL ELECTRONIC F,1542129.0,0.0,,2018,4,30,PAYEMENT,1542129.0,M780445680
19707,1196428',2018-04-30,RTGS/HDFCH18120024838/MAH,0.0,250000.0,,2018,4,30,TRANSFER,250000.0,C1150043970
19708,1196428',2018-04-30,CHQ DEP/279298/OWDEL1/UTI,0.0,11800.0,,2018,4,30,TRANSFER,11800.0,C681419196
19709,1196428',2018-04-30,CHQ DEP/610105/OWDEL1/ORB,0.0,11800.0,,2018,4,30,CASH_IN,11800.0,C388527192
19710,1196428',2018-04-30,CHQ DEP/60721/OWDEL1/INDR,0.0,11800.0,,2018,4,30,CASH_IN,11800.0,C787040724
19711,1196428',2018-04-30,NEFT/IOBAN18120468612/NAR,0.0,45123.0,,2018,4,30,CHECK_CASHING,45123.0,M566205790
19712,1196428',2018-04-30,IMPS 812015016268 FROM SA,0.0,30000.0,,2018,4,30,CHECK_CASHING,30000.0,M773209924
19713,1196428',2018-04-30,NEFT/P18043096657829/KADU,0.0,70000.0,,2018,4,30,CHECK_CASHING,70000.0,M1357504973
19714,1196428',2018-04-30,IMPS 812016308714 FROM AS,0.0,65000.0,,2018,4,30,CHECK_CASHING,65000.0,M306472468
19715,1196428',2018-04-30,IMPS 812017329088 FROM AS,0.0,24998.0,,2018,4,30,TRANSFER,24998.0,M245162942
19716,1196428',2018-04-30,FDRL/INTERNAL FUND TRANSFE,200000.0,0.0,,2018,4,30,PAYEMENT,200000.0,M251169645
19717,1196428',2018-04-30,FDRL/INTERNAL FUND TRANSFE,0.0,2000000.0,,2018,4,30,CASH_IN,2000000.0,M1388264076
19718,1196428',2018-04-30,FDRL/INTERNAL FUND TRANSFE,2000000.0,0.0,,2018,4,30,DEBIT,2000000.0,M1313821159
19719,1196428',2018-04-30,1196428:Int.Coll:01-04-20,795461.0,0.0,,2018,4,30,DEBIT,795461.0,M1663347416
19720,1196428',2018-05-01,IMPS 812110380503 FROM AS,0.0,90994.0,,2018,5,1,CASH_IN,90994.0,C506903242
19721,1196428',2018-05-01,TRF FROM  Indiaforensic SERVICES,0.0,15000000.0,,2018,5,1,TRANSFER,15000000.0,M2072059657
19722,1196428',2018-05-01,TRF FROM  Indiaforensic SERVICES,0.0,15000000.0,,2018,5,1,CASH_IN,15000000.0,C304406966
19723,1196428',2018-05-01,TRF FROM  Indiaforensic SERVICES,0.0,15000000.0,,2018,5,1,CHECK_CASHING,15000000.0,C75629578
19724,1196428',2018-05-01,TRF FROM  Indiaforensic SERVICES,0.0,10000000.0,,2018,5,1,CHECK_CASHING,10000000.0,M1037398211
19725,1196428',2018-05-01,TRF FROM  Indiaforensic SERVICES,0.0,10000000.0,,2018,5,1,TRANSFER,10000000.0,C2072030256
19726,1196428',2018-05-01,FDRL/REAL TIME GROSS SETTL,15000000.0,0.0,,2018,5,1,PAYEMENT,15000000.0,C886888353
19727,1196428',2018-05-01,FDRL/REAL TIME GROSS SETTL,15000000.0,0.0,,2018,5,1,CHECK_WITHDRAWAL,15000000.0,C701279123
19728,1196428',2018-05-01,FDRL/REAL TIME GROSS SETTL,15000000.0,0.0,,2018,5,1,PAYEMENT,15000000.0,C864016033
19729,1196428',2018-05-01,FDRL/NATIONAL ELECTRONIC F,3479264.0,0.0,,2018,5,1,PAYEMENT,3479264.0,C515442419
19730,1196428',2018-05-01,FDRL/NATIONAL ELECTRONIC F,31640.0,0.0,,2018,5,1,CHECK_WITHDRAWAL,31640.0,M2127093801
19731,1196428',2018-05-01,FDRL/NATIONAL ELECTRONIC F,126690.0,0.0,,2018,5,1,CHECK_WITHDRAWAL,126690.0,C1649686970
19732,1196428',2018-05-01,FDRL/NATIONAL ELECTRONIC F,253500.0,0.0,,2018,5,1,DEBIT,253500.0,C701855966
19733,1196428',2018-05-01,FDRL/INTERNAL FUND TRANSFE,2000000.0,0.0,,2018,5,1,PAYEMENT,2000000.0,C1505217516
19734,1196428',2018-05-01,FDRL/INTERNAL FUND TRANSFE,2000000.0,0.0,,2018,5,1,CHECK_WITHDRAWAL,2000000.0,M676875212
19735,1196428',2018-05-01,RTGS/PUNBH18121451749/PUN,0.0,400000.0,,2018,5,1,CASH_IN,400000.0,C681709819
19736,1196428',2018-05-01,NEFT/BARBW18121636499/MAK,0.0,58500.0,,2018,5,1,CHECK_CASHING,58500.0,M1025042585
19737,1196428',2018-05-01,FDRL/INTERNAL FUND TRANSFE,200000.0,0.0,,2018,5,1,CHECK_WITHDRAWAL,200000.0,C807247901
19738,1196428',2018-05-01,FDRL/INTERNAL FUND TRANSFE,200000.0,0.0,,2018,5,1,CASH_OUT,200000.0,M18308448
19739,1196428',2018-05-01,NEFT/IOBAN18121657282/NAR,0.0,51265.0,,2018,5,1,CHECK_CASHING,51265.0,M170030714
19740,1196428',2018-05-01,TRF FROM  Indiaforensic SERVICES,0.0,5500000.0,,2018,5,1,CHECK_CASHING,5500000.0,M621155607
19741,1196428',2018-05-01,TRF FROM  Indiaforensic SERVICES,0.0,15000000.0,,2018,5,1,CASH_IN,15000000.0,C1660095722
19742,1196428',2018-05-01,FDRL/REAL TIME GROSS SETTL,2000000.0,0.0,,2018,5,1,CASH_OUT,2000000.0,M1571765149
19743,1196428',2018-05-01,FDRL/REAL TIME GROSS SETTL,2000000.0,0.0,,2018,5,1,DEBIT,2000000.0,C1663686815
19744,1196428',2018-05-01,FDRL/REAL TIME GROSS SETTL,2000000.0,0.0,,2018,5,1,CHECK_WITHDRAWAL,2000000.0,M279824269
19745,1196428',2018-05-01,FDRL/REAL TIME GROSS SETTL,2000000.0,0.0,,2018,5,1,DEBIT,2000000.0,M1570490488
19746,1196428',2018-05-01,FDRL/REAL TIME GROSS SETTL,2000000.0,0.0,,2018,5,1,CHECK_WITHDRAWAL,2000000.0,M1063002743
19747,1196428',2018-05-01,FDRL/REAL TIME GROSS SETTL,2000000.0,0.0,,2018,5,1,PAYEMENT,2000000.0,M1530195938
19748,1196428',2018-05-01,NEFT/N121180530498279/ASH,0.0,24995.0,,2018,5,1,CASH_IN,24995.0,C1883840933
19749,1196428',2018-05-01,RTGS/PUNBH18121461246/PUN,0.0,200000.0,,2018,5,1,CASH_IN,200000.0,M2097586567
19750,1196428',2018-05-01,FDRL/INTERNAL FUND TRANSFE,500000.0,0.0,,2018,5,1,CASH_OUT,500000.0,C1700852615
19751,1196428',2018-05-01,FDRL/INTERNAL FUND TRANSFE,0.0,1000000.0,,2018,5,1,CASH_IN,1000000.0,C1457728035
19752,1196428',2018-05-01,FDRL/INTERNAL FUND TRANSFE,0.0,2000000.0,,2018,5,1,TRANSFER,2000000.0,C47249488
19753,1196428',2018-05-01,FDRL/INTERNAL FUND TRANSFE,7000000.0,0.0,,2018,5,1,DEBIT,7000000.0,C33524623
19754,1196428',2018-05-01,FDRL/INTERNAL FUND TRANSFE,7000000.0,0.0,,2018,5,1,DEBIT,7000000.0,C2133591152
19755,1196428',2018-05-01,FDRL/INTERNAL FUND TRANSFE,7000000.0,0.0,,2018,5,1,PAYEMENT,7000000.0,C193864812
19756,1196428',2018-05-01,FDRL/INTERNAL FUND TRANSFE,2000000.0,0.0,,2018,5,1,CHECK_WITHDRAWAL,2000000.0,C1058921154
19757,1196428',2018-05-01,BEAT CSH PKP DEL GURG 643,0.0,219500.0,,2018,5,1,TRANSFER,219500.0,C798678484
19758,1196428',2018-05-02,RTGS/SCBLH18122001661/FIX,0.0,200000.0,,2018,5,2,CASH_IN,200000.0,C769342184
19759,1196428',2018-05-02,RTGS/HDFCH18122259212/PAY,0.0,6800000.0,,2018,5,2,CASH_IN,6800000.0,C981198566
19760,1196428',2018-05-02,RTGS/HDFCH18122262902/PAY,0.0,11600000.0,,2018,5,2,TRANSFER,11600000.0,C1281898359
19761,1196428',2018-05-02,NEFT/N122180531040724/ASH,0.0,90555.0,,2018,5,2,CASH_IN,90555.0,C30013970
19762,1196428',2018-05-02,NEFT/IDFBH18122029055/FUN,0.0,49000.0,,2018,5,2,TRANSFER,49000.0,C31789747
19763,1196428',2018-05-02,FDRL/NATIONAL ELECTRONIC F,603868.0,0.0,,2018,5,2,CASH_OUT,603868.0,C93518808
19764,1196428',2018-05-02,RTGS/UTIBH18122695695/PER,0.0,890000.0,,2018,5,2,CASH_IN,890000.0,C2093546827
19765,1196428',2018-05-02,IMPS 812212311444 FROM AS,0.0,120450.0,,2018,5,2,TRANSFER,120450.0,C976133979
19766,1196428',2018-05-02,CHQ DEP/681174/OWDEL1/SBI,0.0,11800.0,,2018,5,2,CHECK_CASHING,11800.0,C849038219
19767,1196428',2018-05-02,CHQ DEP/552525/OWDEL1/SBI,0.0,11800.0,,2018,5,2,TRANSFER,11800.0,C1789550256
19768,1196428',2018-05-02,CHQ DEP/181021/OWDEL1/UBI,0.0,11800.0,,2018,5,2,CHECK_CASHING,11800.0,C363475076
19769,1196428',2018-05-02,CHQ DEP/324684/OWDEL1/PUN,0.0,11800.0,,2018,5,2,TRANSFER,11800.0,C2110623348
19770,1196428',2018-05-02,CHQ DEP/917/OWDEL1/HDFC/J,0.0,11800.0,,2018,5,2,TRANSFER,11800.0,C1161820020
19771,1196428',2018-05-02,CHQ DEP/54454/OWDEL1/ORBC,0.0,11800.0,,2018,5,2,TRANSFER,11800.0,C627675433
19772,1196428',2018-05-02,CHQ DEP/625797/OWDEL1/IND,0.0,11800.0,,2018,5,2,TRANSFER,11800.0,C1145835418
19773,1196428',2018-05-02,CHQ DEP/645919/OWDEL1/SBI,0.0,11800.0,,2018,5,2,CHECK_CASHING,11800.0,C1778300121
19774,1196428',2018-05-02,CHQ DEP/309178/OWDEL1/PUN,0.0,11800.0,,2018,5,2,CASH_IN,11800.0,C1325626015
19775,1196428',2018-05-02,CHQ DEP/582296/OWDEL1/SBI,0.0,11800.0,,2018,5,2,TRANSFER,11800.0,C8733802
19776,1196428',2018-05-02,CHQ DEP/186/OWDEL1/HDFC/Y,0.0,11800.0,,2018,5,2,TRANSFER,11800.0,C990053853
19777,1196428',2018-05-02,CHQ DEP/205828/OWDEL1/PUN,0.0,11800.0,,2018,5,2,TRANSFER,11800.0,C218193338
19778,1196428',2018-05-02,CHQ DEP/19858/OWDEL1/ORBC,0.0,11800.0,,2018,5,2,CHECK_CASHING,11800.0,M832073005
19779,1196428',2018-05-02,CHQ DEP/554565/OWDEL1/SBI,0.0,11800.0,,2018,5,2,CASH_IN,11800.0,M189083850
19780,1196428',2018-05-02,CHQ DEP/419094/OWDEL1/SBI,0.0,11800.0,,2018,5,2,TRANSFER,11800.0,C103357744
19781,1196428',2018-05-02,CHQ DEP/316498/OWDEL1/SBI,0.0,11800.0,,2018,5,2,CASH_IN,11800.0,M1942890330
19782,1196428',2018-05-02,CHQ DEP/514807/OWDEL1/SBI,0.0,11800.0,,2018,5,2,CASH_IN,11800.0,C2011941350
19783,1196428',2018-05-02,CHQ DEP/6111/OWDEL1/ORBC/,0.0,11800.0,,2018,5,2,TRANSFER,11800.0,C1505755152
19784,1196428',2018-05-02,CHQ DEP/702039/OWDEL1/SBI,0.0,11800.0,,2018,5,2,CHECK_CASHING,11800.0,M1051118371
19785,1196428',2018-05-02,CHQ DEP/332911/OWDEL1/SBI,0.0,11800.0,,2018,5,2,CHECK_CASHING,11800.0,M1502077581
19786,1196428',2018-05-02,CHQ DEP/837403/OWDEL1/PUN,0.0,11800.0,,2018,5,2,TRANSFER,11800.0,M1801625172
19787,1196428',2018-05-02,CHQ DEP/474131/OWDEL1/UTB,0.0,11800.0,,2018,5,2,CHECK_CASHING,11800.0,C360898540
19788,1196428',2018-05-02,CHQ DEP/143245/OWDEL1/SBI,0.0,11800.0,,2018,5,2,TRANSFER,11800.0,M1408738192
19789,1196428',2018-05-02,"Indiaforensic USA, INC./USD/1407",0.0,935549.55,,2018,5,2,TRANSFER,935549.55,C237594516
19790,1196428',2018-05-02,IRTT00701812717,1226.99,0.0,,2018,5,2,PAYEMENT,1226.99,M1645271006
19791,1196428',2018-05-02,NEFT/K241181220085891/M S,0.0,11800.0,,2018,5,2,TRANSFER,11800.0,M1616707854
19792,1196428',2018-05-02,NEFT/N122180531352244/TEC,0.0,300000.0,,2018,5,2,CASH_IN,300000.0,C1334973394
19793,1196428',2018-05-02,NEFT/AXISP18122289103/ACC,0.0,1000000.0,,2018,5,2,TRANSFER,1000000.0,M1547406846
19794,1196428',2018-05-02,TRF FROM  Indiaforensic SERVICES,0.0,15000000.0,,2018,5,2,CASH_IN,15000000.0,M51814511
19795,1196428',2018-05-02,TRF FROM  Indiaforensic SERVICES,0.0,9900000.0,,2018,5,2,CHECK_CASHING,9900000.0,M1679527434
19796,1196428',2018-05-02,FDRL/INTERNAL FUND TRANSFE,2000000.0,0.0,,2018,5,2,PAYEMENT,2000000.0,M858729243
19797,1196428',2018-05-02,FDRL/INTERNAL FUND TRANSFE,2000000.0,0.0,,2018,5,2,DEBIT,2000000.0,M317858117
19798,1196428',2018-05-02,FDRL/REAL TIME GROSS SETTL,15000000.0,0.0,,2018,5,2,PAYEMENT,15000000.0,M974232437
19799,1196428',2018-05-02,FDRL/REAL TIME GROSS SETTL,2000000.0,0.0,,2018,5,2,PAYEMENT,2000000.0,M535001108
19800,1196428',2018-05-02,FDRL/REAL TIME GROSS SETTL,2000000.0,0.0,,2018,5,2,CHECK_WITHDRAWAL,2000000.0,M967799453
19801,1196428',2018-05-02,FDRL/REAL TIME GROSS SETTL,2000000.0,0.0,,2018,5,2,CASH_OUT,2000000.0,M1704857178
19802,1196428',2018-05-02,FDRL/REAL TIME GROSS SETTL,2000000.0,0.0,,2018,5,2,PAYEMENT,2000000.0,M888552844
19803,1196428',2018-05-02,FDRL/REAL TIME GROSS SETTL,2000000.0,0.0,,2018,5,2,CASH_OUT,2000000.0,M257269635
19804,1196428',2018-05-02,NEFT/20519509251DC/ARTHAS,0.0,500000.0,,2018,5,2,CHECK_CASHING,500000.0,C1305075214
19805,1196428',2018-05-02,NEFT/20519516041DC/ARTHAS,0.0,225000.0,,2018,5,2,CASH_IN,225000.0,C1627965794
19806,1196428',2018-05-02,CHQ DEPOSIT RETURN/309178,11800.0,0.0,,2018,5,2,CHECK_WITHDRAWAL,11800.0,M1559676676
19807,1196428',2018-05-02,CHQ DEPOSIT RETURN/554565,11800.0,0.0,,2018,5,2,CHECK_WITHDRAWAL,11800.0,C741431520
19808,1196428',2018-05-02,CHQ DEPOSIT RETURN/419094,11800.0,0.0,,2018,5,2,CASH_OUT,11800.0,C2143477943
19809,1196428',2018-05-02,FDRL/INTERNAL FUND TRANSFE,500000.0,0.0,,2018,5,2,DEBIT,500000.0,C638551812
19810,1196428',2018-05-02,Indiaforensic SERVICES INDIA PVT,0.0,776375.95,,2018,5,2,TRANSFER,776375.95,C1027296777
19811,1196428',2018-05-02,NEFT/N122180531748870/PAY,0.0,1.0,,2018,5,2,TRANSFER,1.0,C1554540309
19812,1196428',2018-05-02,NEFT/N122180531753624/PAY,0.0,3823600.03,,2018,5,2,CHECK_CASHING,3823600.03,M2120427827
19813,1196428',2018-05-02,NEFT/SBIN318122049511/MS,0.0,50000.0,,2018,5,2,CHECK_CASHING,50000.0,C820910648
19814,1196428',2018-05-02,NEFT/P18050296776210/KADU,0.0,100000.0,,2018,5,2,CASH_IN,100000.0,M415456371
19815,1196428',2018-05-02,NEFT/20519784771DC/DEVIKI,0.0,11800.0,,2018,5,2,CASH_IN,11800.0,M598340030
19816,1196428',2018-05-02,BEAT CSH PKP DEL GURG 643,0.0,30500.0,,2018,5,2,CASH_IN,30500.0,C345679794
19817,1196428',2018-05-02,TRF FROM  Indiaforensic SERVICES,0.0,6000000.0,,2018,5,2,TRANSFER,6000000.0,M1605050346
19818,1196428',2018-05-02,FDRL/INTERNAL FUND TRANSFE,6000000.0,0.0,,2018,5,2,PAYEMENT,6000000.0,C1144070975
19819,1196428',2018-05-02,FDRL/INTERNAL FUND TRANSFE,5000000.0,0.0,,2018,5,2,CASH_OUT,5000000.0,M639999796
19820,1196428',2018-05-02,FDRL/INTERNAL FUND TRANSFE,3000000.0,0.0,,2018,5,2,DEBIT,3000000.0,C343534938
19821,1196428',2018-05-02,FDRL/INTERNAL FUND TRANSFE,3000000.0,0.0,,2018,5,2,CASH_OUT,3000000.0,M479872561
19822,1196428',2018-05-02,FDRL/INTERNAL FUND TRANSFE,3000000.0,0.0,,2018,5,2,DEBIT,3000000.0,M61732893
19823,1196428',2018-05-02,CHQ DEPOSIT RETURN/309178,100.0,0.0,,2018,5,2,DEBIT,100.0,C160632822
19824,1196428',2018-05-02,CHQ DEPOSIT RETURN/309178,18.0,0.0,,2018,5,2,CASH_OUT,18.0,C1183266411
19825,1196428',2018-05-02,CHQ DEPOSIT RETURN/554565,100.0,0.0,,2018,5,2,CHECK_WITHDRAWAL,100.0,M1328778262
19826,1196428',2018-05-02,CHQ DEPOSIT RETURN/554565,18.0,0.0,,2018,5,2,DEBIT,18.0,M704806959
19827,1196428',2018-05-02,CHQ DEPOSIT RETURN/419094,100.0,0.0,,2018,5,2,DEBIT,100.0,C229313132
19828,1196428',2018-05-02,CHQ DEPOSIT RETURN/419094,18.0,0.0,,2018,5,2,CHECK_WITHDRAWAL,18.0,M325906300
19829,1196428',2018-05-03,Indiaforensic SERVICES INDIA PVT,0.0,230997.0,,2018,5,3,TRANSFER,230997.0,M1267748122
19830,1196428',2018-05-03,Indiaforensic SERVICES INDIA PVT,0.0,534976.0,,2018,5,3,CASH_IN,534976.0,M159739450
19831,1196428',2018-05-03,FDRL/NATIONAL ELECTRONIC F,1378302.0,0.0,,2018,5,3,DEBIT,1378302.0,M1702289141
19832,1196428',2018-05-03,FDRL/INTERNAL FUND TRANSFE,2000000.0,0.0,,2018,5,3,CASH_OUT,2000000.0,C1200612373
19833,1196428',2018-05-03,RTGS/HDFCH18123469016/PAY,0.0,4640000.0,,2018,5,3,TRANSFER,4640000.0,C1840046890
19834,1196428',2018-05-03,RTGS/HDFCH18123465403/PAY,0.0,1840000.0,,2018,5,3,TRANSFER,1840000.0,M1261751850
19835,1196428',2018-05-03,RTGS/UTIBH18123613065/PER,0.0,900000.0,,2018,5,3,TRANSFER,900000.0,M1535970431
19836,1196428',2018-05-03,FDRL/REAL TIME GROSS SETTL,1000000.0,0.0,,2018,5,3,DEBIT,1000000.0,M524251983
19837,1196428',2018-05-03,FDRL/REAL TIME GROSS SETTL,1000000.0,0.0,,2018,5,3,CHECK_WITHDRAWAL,1000000.0,C1406749291
19838,1196428',2018-05-03,FDRL/REAL TIME GROSS SETTL,1000000.0,0.0,,2018,5,3,CASH_OUT,1000000.0,C1415645767
19839,1196428',2018-05-03,FDRL/REAL TIME GROSS SETTL,1000000.0,0.0,,2018,5,3,PAYEMENT,1000000.0,M1816834020
19840,1196428',2018-05-03,FDRL/REAL TIME GROSS SETTL,1000000.0,0.0,,2018,5,3,DEBIT,1000000.0,C1732292969
19841,1196428',2018-05-03,FDRL/REAL TIME GROSS SETTL,1000000.0,0.0,,2018,5,3,PAYEMENT,1000000.0,M1739764490
19842,1196428',2018-05-03,FDRL/REAL TIME GROSS SETTL,1000000.0,0.0,,2018,5,3,CASH_OUT,1000000.0,M1664129150
19843,1196428',2018-05-03,FDRL/REAL TIME GROSS SETTL,1000000.0,0.0,,2018,5,3,CASH_OUT,1000000.0,M1128852062
19844,1196428',2018-05-03,FDRL/REAL TIME GROSS SETTL,1000000.0,0.0,,2018,5,3,CASH_OUT,1000000.0,M182471589
19845,1196428',2018-05-03,FDRL/REAL TIME GROSS SETTL,1000000.0,0.0,,2018,5,3,CHECK_WITHDRAWAL,1000000.0,M1056074872
19846,1196428',2018-05-03,IMPS 812312865612 FROM SA,0.0,200000.0,,2018,5,3,CASH_IN,200000.0,M2106622700
19847,1196428',2018-05-03,NEFT/BARBX18123540339/MAK,0.0,55650.0,,2018,5,3,CHECK_CASHING,55650.0,M163766295
19848,1196428',2018-05-03,NEFT/IOBAN18123438635/NAR,0.0,61263.0,,2018,5,3,CASH_IN,61263.0,M802332120
19849,1196428',2018-05-03,FDRL/INTERNAL FUND TRANSFE,2000000.0,0.0,,2018,5,3,CHECK_WITHDRAWAL,2000000.0,M1676185662
19850,1196428',2018-05-03,FDRL/INTERNAL FUND TRANSFE,300000.0,0.0,,2018,5,3,CASH_OUT,300000.0,M1776427379
19851,1196428',2018-05-03,"Indiaforensic USA, INC./USD/1518",0.0,1006955.73,,2018,5,3,TRANSFER,1006955.73,M334173295
19852,1196428',2018-05-03,IRTT00701813218,1286.25,0.0,,2018,5,3,PAYEMENT,1286.25,M330490124
19853,1196428',2018-05-03,FDRL/INTERNAL FUND TRANSFE,500000.0,0.0,,2018,5,3,DEBIT,500000.0,M1154845973
19854,1196428',2018-05-03,IRTT00701813222,1164.02,0.0,,2018,5,3,CHECK_WITHDRAWAL,1164.02,M911987264
19855,1196428',2018-05-03,Indiaforensic USA INC./USD/13026,0.0,865577.7,,2018,5,3,TRANSFER,865577.7,M1680147473
19856,1196428',2018-05-03,NEFT/IDIBH18123196805/Ms.,0.0,5000.0,,2018,5,3,CASH_IN,5000.0,M293659205
19857,1196428',2018-05-03,NEFT/SBIN318123742204/HAR,0.0,11800.0,,2018,5,3,CHECK_CASHING,11800.0,M1432093328
19858,1196428',2018-05-03,TRF FROM  Indiaforensic SERVICES,0.0,15000000.0,,2018,5,3,CASH_IN,15000000.0,M901262414
19859,1196428',2018-05-03,TRF FROM  Indiaforensic SERVICES,0.0,12500000.0,,2018,5,3,CASH_IN,12500000.0,M899962047
19860,1196428',2018-05-03,FDRL/REAL TIME GROSS SETTL,10000000.0,0.0,,2018,5,3,DEBIT,10000000.0,M32715716
19861,1196428',2018-05-03,FDRL/REAL TIME GROSS SETTL,15000000.0,0.0,,2018,5,3,CHECK_WITHDRAWAL,15000000.0,M1510311379
19862,1196428',2018-05-03,FDRL/INTERNAL FUND TRANSFE,1000000.0,0.0,,2018,5,3,DEBIT,1000000.0,M1517206841
19863,1196428',2018-05-03,NEFT/000046173162/SREE MA,0.0,11800.0,,2018,5,3,CHECK_CASHING,11800.0,M2030024765
